Count    -   Frame    
 00000589 	 245.977353 
 00000590 	 246.140232 
 00000591 	 246.300334 
 00000592 	 246.409471 
 00000593 	 246.515638 
 00000594 	 246.677095 
 00000595 	 246.838595 
 00000596 	 246.946192 
 00000597 	 247.107995 
 00000598 	 247.269164 
 00000599 	 247.430631 
 00000600 	 247.592182 
 00000601 	 247.699738 
 00000602 	 247.861370 
 00000603 	 247.968861 
 00000604 	 248.130907 
 00000605 	 248.291835 
 00000606 	 248.401289 
 00000607 	 248.507170 
 00000608 	 248.668605 
 00000609 	 248.776259 
 00000610 	 248.886519 
 00000611 	 249.045377 
 00000612 	 249.155880 
 00000613 	 249.314501 
 00000614 	 249.422137 
 00000615 	 249.529800 
 00000616 	 249.639102 
 00000617 	 249.798924 
 00000618 	 249.960397 
 00000619 	 250.122137 
 00000620 	 250.283344 
 00000621 	 250.392132 
 00000622 	 250.552466 
 00000623 	 250.662317 
 00000624 	 250.767742 
 00000625 	 250.876283 
 00000626 	 251.036890 
 00000627 	 251.145419 
 00000628 	 251.306011 
 00000629 	 251.416472 
 00000630 	 251.575134 
 00000631 	 251.682760 
 00000632 	 251.844300 
 00000633 	 252.005734 
 00000634 	 252.168174 
 00000635 	 252.328799 
 00000636 	 252.437574 
 00000637 	 252.597801 
 00000638 	 252.705489 
 00000639 	 252.867081 
 00000640 	 252.974860 
 00000641 	 253.136275 
 00000642 	 253.243676 
 00000643 	 253.405776 
 00000644 	 253.513179 
 00000645 	 253.675239 
 00000646 	 253.781970 
 00000647 	 253.943410 
 00000648 	 254.104891 
 00000649 	 254.266369 
 00000650 	 254.428788 
 00000651 	 254.589311 
 00000652 	 254.698412 
 00000653 	 254.858438 
 00000654 	 255.019910 
 00000655 	 255.182309 
 00000656 	 255.342856 
 00000657 	 255.450494 
 00000658 	 255.611980 
 00000659 	 255.719609 
 00000660 	 255.881341 
 00000661 	 255.988731 
 00000662 	 256.150443 
 00000663 	 256.312361 
 00000664 	 256.473167 
 00000665 	 256.635652 
 00000666 	 256.742273 
 00000667 	 256.903952 
 00000668 	 257.065243 
 00000669 	 257.174377 
 00000670 	 257.334370 
 00000671 	 257.443549 
 00000672 	 257.549646 
 00000673 	 257.712227 
 00000674 	 257.872615 
 00000675 	 257.980329 
 00000676 	 258.141750 
 00000677 	 258.249365 
 00000678 	 258.357419 
 00000679 	 258.467836 
 00000680 	 258.572315 
 00000681 	 258.681139 
 00000682 	 258.841458 
 00000683 	 258.951949 
 00000684 	 259.110571 
 00000685 	 259.219276 
 00000686 	 259.325857 
 00000687 	 259.487355 
 00000688 	 259.594992 
 00000689 	 259.756476 
 00000690 	 259.918144 
 00000691 	 260.026209 
 00000692 	 260.187371 
 00000693 	 260.348954 
 00000694 	 260.510065 
 00000695 	 260.617955 
 00000696 	 260.726215 
 00000697 	 260.886792 
 00000698 	 260.996866 
 00000699 	 261.102164 
 00000700 	 261.211483 
 00000701 	 261.371361 
 00000702 	 261.532690 
 00000703 	 261.641010 
 00000704 	 261.749377 
 00000705 	 261.855627 
 00000706 	 261.964517 
 00000707 	 262.070932 
 00000708 	 262.179071 
 00000709 	 262.340721 
 00000710 	 262.448528 
 00000711 	 262.555863 
 00000712 	 262.663022 
 00000713 	 262.770639 
 00000714 	 262.932130 
 00000715 	 263.039758 
 00000716 	 263.201321 
 00000717 	 263.308891 
 00000718 	 263.416551 
 00000719 	 263.524182 
 00000720 	 263.631848 
 00000721 	 263.739497 
 00000722 	 263.847126 
 00000723 	 264.009804 
 00000724 	 264.116272 
 00000725 	 264.278742 
 00000726 	 264.385393 
 00000727 	 264.494262 
 00000728 	 264.600691 
 00000729 	 264.708329 
 00000730 	 264.817540 
 00000731 	 264.977657 
 00000732 	 265.085090 
 00000733 	 265.192763 
 00000734 	 265.300395 
 00000735 	 265.462157 
 00000736 	 265.569535 
 00000737 	 265.677295 
 00000738 	 265.786703 
 00000739 	 265.892461 
 00000740 	 266.000589 
 00000741 	 266.107775 
 00000742 	 266.215431 
 00000743 	 266.323062 
 00000744 	 266.430715 
 00000745 	 266.539188 
 00000746 	 266.646063 
 00000747 	 266.807500 
 00000748 	 266.915151 
 00000749 	 267.023262 
 00000750 	 267.184272 
 
