Name	frame_num	pts_tracked	pts_added	loop_time	track_time	mgmt_time
FAST	20	30	0	15.7283	15.7184	0.004
FAST	21	30	0	14.9225	14.915	0.003333
FAST	22	30	0	15.5483	15.5404	0.003917
FAST	23	30	0	15.0744	15.0668	0.003583
FAST	24	30	0	16.3339	16.3216	0.005333
FAST	25	30	0	16.5546	16.5455	0.003167
FAST	26	30	0	15.113	15.105	0.003667
FAST	27	30	0	14.8896	14.8819	0.003375
FAST	28	30	0	14.9682	14.9595	0.003708
FAST	29	30	0	17.9929	17.9814	0.005167
FAST	30	30	0	15.8178	15.8089	0.003792
FAST	31	30	0	15.2011	15.193	0.003625
FAST	32	30	0	18.8094	18.8017	0.003459
FAST	33	27	3	29.397	27.6185	1.76974
FAST	34	25	5	16.128	14.3862	1.73666
FAST	35	27	3	15.392	13.6071	1.7789
FAST	36	28	2	16.5585	14.8633	1.6897
FAST	37	28	2	18.9005	17.2505	1.64399
FAST	38	29	1	17.7323	16.236	1.49111
FAST	39	30	0	16.5189	16.5106	0.004375
FAST	40	30	0	16.093	16.084	0.004
FAST	41	30	0	14.7964	14.7892	0.003208
FAST	42	30	0	16.6321	16.6248	0.002708
FAST	43	30	0	25.0238	25.0123	0.004667
FAST	44	30	0	15.0643	15.0571	0.003291
FAST	45	30	0	14.9395	14.9321	0.003209
FAST	46	30	0	15.4446	15.4368	0.003042
FAST	47	30	0	15.5454	15.5329	0.006375
FAST	48	30	0	15.3211	15.3104	0.004833
FAST	49	30	0	15.1928	15.1845	0.004042
FAST	50	30	0	14.305	14.2974	0.003333
FAST	51	30	0	14.6842	14.6769	0.003333
FAST	52	30	0	14.5654	14.5563	0.004416
FAST	53	30	0	16.1191	16.11	0.003209
FAST	54	30	0	15.3873	15.3776	0.0045
FAST	55	30	0	17.6908	17.6816	0.004792
FAST	56	30	0	16.5674	16.5571	0.004583
FAST	57	30	0	15.032	15.0251	0.002792
FAST	58	30	0	14.2707	14.2629	0.003458
FAST	59	30	0	14.5473	14.5402	0.002917
FAST	60	30	0	15.2076	15.1989	0.004792
FAST	61	30	0	15.5524	15.5449	0.003042
FAST	62	30	0	15.1826	15.1745	0.003625
FAST	63	30	0	16.1642	16.1567	0.002875
FAST	64	30	0	16.5161	16.5054	0.005499
FAST	65	30	0	19.0569	19.0471	0.00375
FAST	66	30	0	15.9782	15.9691	0.004417
FAST	67	30	0	16.092	16.0847	0.003041
FAST	68	30	0	17.2077	17.1964	0.005167
FAST	69	30	0	17.687	17.6775	0.004208
FAST	70	30	0	15.4271	15.4184	0.004291
FAST	71	30	0	15.3308	15.3221	0.003625
FAST	72	30	0	16.2419	16.2339	0.003625
FAST	73	30	0	16.6325	16.625	0.003042
FAST	74	30	0	15.6677	15.6601	0.0035
FAST	75	30	0	16.1426	16.1346	0.003083
FAST	76	30	0	15.5017	15.4936	0.004125
FAST	77	30	0	16.8772	16.8676	0.003333
FAST	78	30	0	15.3439	15.3345	0.004459
FAST	79	30	0	14.9389	14.9313	0.003375
FAST	80	30	0	17.0516	17.0425	0.0045
FAST	81	30	0	16.2394	16.2283	0.005208
FAST	82	30	0	15.9374	15.9291	0.004375
FAST	83	30	0	15.3482	15.3397	0.004125
FAST	84	30	0	17.6717	17.66	0.006834
FAST	85	30	0	16.4463	16.4376	0.003417
FAST	86	30	0	15.1761	15.1673	0.003791
FAST	87	25	5	22.7954	21.2456	1.54478
FAST	88	27	3	17.0508	15.4464	1.59657
FAST	89	28	2	16.1852	14.6531	1.52641
FAST	90	29	1	18.9707	17.3728	1.59182
FAST	91	30	0	16.5751	16.5588	0.010583
FAST	92	30	0	15.5407	15.5311	0.0045
FAST	93	30	0	14.946	14.9385	0.003042
FAST	94	30	0	14.2647	14.2569	0.0035
FAST	95	30	0	14.8162	14.8093	0.002708
FAST	96	30	0	17.2114	17.2048	0.002542
FAST	97	30	0	17.6135	17.6042	0.004209
FAST	98	30	0	16.4608	16.4483	0.006
FAST	99	30	0	16.9938	16.9857	0.003333
FAST	100	28	2	20.626	18.8876	1.73286
FAST	101	30	0	16.4297	16.4203	0.00425
FAST	102	30	0	16.5317	16.5201	0.005375
FAST	103	30	0	17.2393	17.2303	0.004041
FAST	104	30	0	16.9518	16.9435	0.003583
FAST	105	29	1	19.3098	17.6024	1.70224
FAST	106	29	1	18.7801	17.1264	1.64766
FAST	107	30	0	17.1702	17.1616	0.004291
FAST	108	30	0	17.5387	17.5296	0.004791
FAST	109	30	0	17.2374	17.2285	0.003625
FAST	110	30	0	17.0646	17.0537	0.006
FAST	111	30	0	15.2565	15.2493	0.003583
FAST	112	30	0	15.1164	15.1014	0.009042
FAST	113	30	0	16.8742	16.8645	0.003792
FAST	114	30	0	18.7261	18.7179	0.004208
FAST	115	30	0	15.6967	15.6872	0.004916
FAST	116	30	0	14.7692	14.7546	0.00875
FAST	117	30	0	15.6339	15.6231	0.004792
FAST	118	30	0	14.722	14.713	0.004709
FAST	119	30	0	14.947	14.9389	0.003583
FAST	120	30	0	14.4961	14.4872	0.004542
FAST	121	30	0	14.3291	14.3135	0.008083
FAST	122	30	0	19.2788	19.2682	0.004958
FAST	123	30	0	14.5507	14.5418	0.004167
FAST	124	30	0	14.2936	14.2834	0.004834
FAST	125	30	0	14.6477	14.6367	0.006333
FAST	126	30	0	15.7336	15.7209	0.006625
FAST	127	28	2	16.8782	15.3594	1.51345
FAST	128	29	1	16.9621	15.627	1.3302
FAST	129	30	0	15.5301	15.52	0.004666
FAST	130	30	0	14.2703	14.2622	0.003792
FAST	131	30	0	16.7015	16.6919	0.004917
FAST	132	30	0	18.23	18.2182	0.005334
FAST	133	29	1	16.7512	15.1245	1.61966
FAST	134	30	0	14.4792	14.4695	0.005208
FAST	135	30	0	14.6717	14.662	0.00475
FAST	136	30	0	15.6982	15.6843	0.007125
FAST	137	30	0	14.7224	14.7121	0.00475
FAST	138	30	0	17.3508	17.3416	0.004792
FAST	139	30	0	16.4701	16.4616	0.004166
FAST	140	30	0	17.5612	17.5511	0.003583
FAST	141	30	0	16.0838	16.0749	0.004458
FAST	142	30	0	22.1577	22.1441	0.007333
FAST	143	11	19	31.7934	29.9659	1.82036
FAST	144	24	6	22.2755	20.2552	2.01457
FAST	145	26	4	17.5976	15.5834	2.00861
FAST	146	27	3	17.4034	15.4088	1.98853
FAST	147	29	1	20.6413	18.7219	1.91374
FAST	148	24	6	28.6548	26.7408	1.9054
FAST	149	27	3	28.5135	26.6203	1.88778
FAST	150	28	2	18.1656	16.3543	1.80611
FAST	151	28	2	18.4016	16.5223	1.8714
FAST	152	28	2	17.8033	15.9324	1.86503
FAST	153	29	1	17.2825	15.4238	1.85361
FAST	154	30	0	15.221	15.2111	0.005708
FAST	155	30	0	16.5812	16.5687	0.00625
FAST	156	30	0	16.4443	16.4352	0.003875
FAST	157	29	1	32.4573	30.5434	1.90886
FAST	158	23	7	30.5272	28.7347	1.7837
FAST	159	22	8	17.3536	15.5096	1.83895
FAST	160	25	5	27.9668	26.2487	1.71311
FAST	161	27	3	25.175	23.5191	1.64761
FAST	162	28	2	19.4918	17.8445	1.64116
FAST	163	27	3	17.3602	15.7584	1.59732
FAST	164	26	4	20.8462	19.3277	1.51187
FAST	165	25	5	17.559	16.0544	1.49974
FAST	166	27	3	16.2733	14.7561	1.51286
FAST	167	28	2	18.0818	16.3899	1.68461
FAST	168	29	1	20.538	19.0147	1.51857
FAST	169	28	2	20.6535	19.1147	1.53332
FAST	170	29	1	18.1606	16.5953	1.55753
FAST	171	30	0	18.5808	18.572	0.004458
FAST	172	29	1	21.5719	19.9635	1.6027
FAST	173	29	1	18.3724	16.8471	1.52007
FAST	174	30	0	17.051	17.0416	0.004
FAST	175	28	2	17.2816	15.8266	1.44899
FAST	176	27	3	16.3825	14.8748	1.50303
FAST	177	28	2	16.4564	14.9603	1.49028
FAST	178	29	1	18.2184	16.6872	1.52603
FAST	179	30	0	17.2446	17.2317	0.00625
FAST	180	30	0	16.1217	16.1095	0.005666
FAST	181	30	0	15.3265	15.3191	0.002875
FAST	182	29	1	17.0704	15.6338	1.43095
FAST	183	30	0	16.3634	16.3496	0.006791
FAST	184	30	0	18.7787	18.7696	0.004
FAST	185	25	5	15.9977	14.605	1.3877
FAST	186	30	0	14.3192	14.3098	0.004875
FAST	187	30	0	18.7813	18.7722	0.004
FAST	188	30	0	15.0316	15.0228	0.00325
FAST	189	30	0	14.9374	14.9298	0.003125
FAST	190	30	0	15.0428	15.0354	0.003292
FAST	191	30	0	14.8313	14.8232	0.003375
FAST	192	30	0	15.2465	15.2363	0.004875
FAST	193	30	0	15.5323	15.496	0.004084
FAST	194	30	0	14.409	14.4002	0.004125
FAST	195	30	0	14.0409	14.033	0.003125
FAST	196	30	0	14.1184	14.1099	0.004458
FAST	197	30	0	14.0737	14.065	0.003167
FAST	198	30	0	15.0383	15.0299	0.003625
FAST	199	30	0	14.3507	14.3434	0.003125
FAST	200	30	0	15.429	15.4212	0.003333
FAST	201	30	0	14.9523	14.9417	0.005375
FAST	202	30	0	19.2514	19.2429	0.0035
FAST	203	30	0	33.5342	33.5262	0.003875
FAST	204	29	1	18.3743	16.6989	1.66799
FAST	205	30	0	14.8297	14.8215	0.00375
FAST	206	30	0	15.1225	15.1142	0.003958
FAST	207	30	0	16.3075	16.3005	0.002792
FAST	208	30	0	16.3282	16.3196	0.004
FAST	209	30	0	16.1276	16.1181	0.004042
FAST	210	30	0	16.0887	16.0789	0.004292
FAST	211	30	0	16.2087	16.2009	0.002959
FAST	212	30	0	16.0154	16.0023	0.006042
FAST	213	30	0	16.5771	16.5679	0.00275
FAST	214	30	0	15.4859	15.4784	0.003417
FAST	215	30	0	17.1588	17.1524	0.002666
FAST	216	30	0	19.1344	19.1266	0.003459
FAST	217	30	0	16.3571	16.3484	0.002792
FAST	218	30	0	16.4197	16.4107	0.004166
FAST	219	30	0	17.3744	17.3614	0.006417
FAST	220	30	0	15.2317	15.2226	0.003916
FAST	221	30	0	14.9826	14.9763	0.002541
FAST	222	30	0	17.7123	17.7043	0.004041
FAST	223	30	0	15.1067	15.0979	0.00425
FAST	224	30	0	16.1335	16.1224	0.004834
FAST	225	30	0	14.5249	14.5166	0.003542
FAST	226	29	1	15.9712	14.4912	1.4747
FAST	227	30	0	13.8429	13.8354	0.003625
FAST	228	29	1	15.1828	13.7214	1.45578
FAST	229	30	0	15.1479	15.1386	0.004708
FAST	230	29	1	15.5085	14.1187	1.38466
FAST	231	30	0	15.8237	15.8143	0.004292
FAST	232	30	0	17.4511	17.4428	0.004166
FAST	233	30	0	15.5336	15.5233	0.003958
FAST	234	30	0	14.2005	14.1929	0.003542
FAST	235	30	0	14.3674	14.3587	0.003208
FAST	236	30	0	14.2247	14.2174	0.003125
FAST	237	30	0	15.5465	15.5359	0.005124
FAST	238	30	0	14.6362	14.6254	0.005375
FAST	239	30	0	13.6075	13.6003	0.003084
FAST	240	30	0	13.7945	13.786	0.004292
FAST	241	30	0	13.6756	13.6672	0.003958
FAST	242	30	0	14.5982	14.5898	0.003208
